0,1,2,3,4,5,6,7,8,9
196,187,25,196,196,196,21,344,20,175
137,128,125,137,142,142,116,137,131,117
77,68,65,77,82,82,56,77,71,57
25,16,19,25,36,36,6,31,19,11
26,26,27,26,36,36,19,31,20,27
32,31,32,32,51,51,21,51,31,26
808,580,859,808,586,586,460,605,437,900
748,520,799,748,526,526,400,545,377,840
688,460,739,688,466,466,340,485,317,780
628,400,679,628,406,406,280,425,257,720
568,340,619,568,346,346,220,365,197,660
819,812,279,819,332,332,310,332,56,311
759,752,219,759,272,272,250,272,253,251
699,692,159,699,212,212,190,212,193,191
639,632,99,639,152,152,130,152,133,131
579,572,39,579,92,92,70,92,73,71
519,512,19,519,36,36,10,32,520,11
501,773,479,501,501,501,298,592,376,393
441,713,419,441,441,441,238,532,316,333
381,653,359,381,381,381,178,472,256,273
321,593,299,321,321,321,118,412,196,213
261,533,239,261,261,261,58,352,136,859
243,57,386,243,60,60,303,243,519,303
183,454,326,183,272,272,243,183,459,243
123,394,266,123,212,212,183,123,399,183
63,334,206,63,152,152,123,63,339,123
279,274,146,35,92,92,63,33,279,63
789,781,771,789,790,790,767,633,669,770
729,721,711,729,730,730,707,573,609,710
669,661,651,669,670,670,647,513,549,650
609,601,591,609,610,610,587,453,489,590
549,541,531,549,550,550,527,393,429,530
489,481,471,489,490,490,467,333,369,470
284,280,390,399,400,400,278,229,284,381
224,220,330,339,340,340,218,169,224,321
164,160,270,279,280,280,158,109,164,261
104,100,210,219,220,220,98,49,104,201
44,40,150,159,160,160,38,161,44,141
99,99,90,99,100,100,82,101,88,81
145,139,144,145,206,206,136,207,140,139
85,79,84,85,146,146,76,147,80,79
25,19,24,25,86,86,16,87,20,19
26,26,31,26,36,36,25,31,28,27
457,408,412,457,732,732,404,458,411,407
47,43,105,47,58,58,37,85,54,102
27,18,45,27,36,36,40,31,22,42
880,879,890,880,880,880,880,880,886,883
820,819,830,820,820,820,820,820,826,823
760,759,770,760,760,760,760,760,766,763
785,776,313,785,333,333,765,784,552,310
725,716,253,725,273,273,705,724,492,250
189,182,94,189,188,188,159,713,397,179
129,122,34,129,128,128,99,863,337,119
69,62,46,69,68,68,39,803,277,59
621,87,365,621,97,97,249,743,217,361
561,27,305,561,37,37,189,683,157,301
26,17,33,26,36,36,7,32,20,12
541,532,535,541,550,550,522,548,534,527
481,472,475,481,490,490,462,488,474,467
421,412,415,421,430,430,402,428,414,407
361,352,355,361,370,370,342,368,354,347
900,897,899,900,352,352,898,900,897,892
862,855,866,862,861,861,854,861,859,857
802,795,806,802,801,801,794,801,799,797
742,735,746,742,741,741,734,741,739,737
682,675,686,682,681,681,674,681,679,677
725,566,552,725,577,725,548,726,515,558
665,506,492,665,517,665,488,666,455,498
605,446,432,605,457,605,428,606,395,438
545,386,372,545,397,545,368,546,335,378
485,326,312,485,337,485,308,486,275,318
239,231,184,239,241,241,268,132,109,216
179,171,124,179,181,181,208,72,49,156
119,111,64,119,121,121,148,52,115,96
59,51,132,59,61,61,88,84,55,36
25,60,72,25,69,69,28,31,69,63
93,84,87,93,104,104,74,98,87,79
263,259,231,263,274,274,220,243,256,225
602,594,595,602,612,612,109,605,596,111
542,534,535,542,552,552,49,545,536,51
482,474,475,482,492,492,229,485,476,469
422,414,415,422,432,432,169,425,416,409
362,354,355,362,372,372,109,365,356,349
302,294,295,302,312,312,49,305,296,289
29,20,21,29,38,38,9,32,24,15
48,41,45,48,62,62,33,57,42,38
181,172,175,181,184,184,162,183,175,167
121,112,115,121,124,124,102,123,115,107
61,52,55,61,64,64,42,63,55,47
793,777,764,793,791,792,755,881,864,764
733,717,704,733,731,732,695,821,804,704
673,657,644,673,671,672,635,761,744,644
613,597,584,613,611,612,575,701,684,584
553,537,524,553,551,552,515,641,624,524
540,532,491,540,327,330,484,795,792,292
203,198,205,203,203,203,154,201,203,199
143,852,858,143,143,143,852,141,854,853
83,792,798,83,83,83,792,81,794,793
547,542,548,547,549,549,542,549,545,543
487,482,488,487,489,489,482,489,485,483
427,422,428,427,429,429,422,429,425,423
367,362,368,367,369,369,362,369,365,363
307,302,308,307,309,309,302,309,305,303
824,816,818,824,835,835,758,830,818,763
764,756,758,764,775,775,698,770,758,703
877,696,871,877,888,888,638,883,871,643
872,862,861,872,881,881,853,877,866,859
240,239,199,240,48,48,176,196,181,283
180,179,139,180,221,221,116,136,121,223
120,119,79,120,161,161,56,76,883,163
60,59,19,60,101,101,101,80,823,103
41,16,201,41,41,41,41,40,763,43
92,92,141,92,92,92,84,150,703,87
